Crash_Date,Crash_Time,Aircraft_SN,Aircraft_Type,Summarized_Name,Ejection_Seats,Base,Wing,Squadron,Mission_Type,Weapon,Target_Objective,Ceiling_Vis,Maneuver,Pass,Angle,Altitude,Airspeed,Mission_Phase,Where_Hit,Fire_Observed,Hit_Country,Loss_Country,Latitude,Longitude,Defense_Type,Defense_Category,Pilot_Hit,Pilot_Rank,Pilot,Pilot_Egress,Pilot_Condition,Pilot_Recovered,Pilot_Status
1971-12-18 00:00:00,0912D,650799,F-4D,F-4 Phantom,Y,UDN,432TRW,13TFS,"",_,SAR for Falcon 66,/..,_,0,0,0,0,Return,Engine,N,LS,LS,19.8333333333333,104.816666666667,MiG (combat associated),MiG,N,Maj,Stanley W. T.,Ejection,Minor injuries,USAF Helo,Recovered
1971-12-18 00:00:00,0946D,64954,F-4D,F-4 Phantom,Y,UDN,432TRW,13TFS,"",_,SAR for Falcon 66,/..,_,0,0,0,0,_,_,_,NVn,NVn,,,Gunfire,Automatic Weapons,_,1Lt,Wells K. R.,_,_,_,POW (returned)
1971-12-19 00:00:00,0800D,660237,F-4D,F-4 Phantom,Y,UDN,432TRW,555TFS,"",_,Three 23mm gun sites,/..,_,0,0,0,0,At target,_,_,LS,LS,19.5,103.266666666667,Moderate 37mm AAA,AAA,_,Capt,Thomas L. T. Jr,Crash,_,_,KIA
1971-12-24 00:00:00,0115D,6714667,OV-10A,OV-10 Bronco,Y,PLK,504TAS,20TASS,"",_,_,/..,_,0,0,0,0,_,_,_,LS,LS,14.7,106.783333333333,Gunfire,Automatic Weapons,_,Capt,Tucker T. M.,_,_,_,MIA
1971-12-26 00:00:00,0138D,668818,F-4D,F-4 Phantom,Y,UBN,8TFW,433TFS,"",_,_,/..,_,0,0,0,0,At target,_,_,NVn,NVn,19.6666666666667,105.783333333333,SAM (poss.),SAM,_,Capt,Stolz L. G.,Crash,_,_,KIA
1971-12-26 00:00:00,2340D,674648,OV-10A,OV-10 Bronco,Y,NKP,56SOW,23TASS,"",_,_,/..,_,0,0,0,0,_,_,_,LS,LS,17.15,106.2,Gunfire,Automatic Weapons,_,Capt,Guenther L. E.,_,_,_,POW (returned)
1971-12-31 00:00:00,1230N,660753,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",_,_,/..,_,0,0,0,0,_,_,_,LS,LS,,,Gunfire,Automatic Weapons,_,Maj,Duggan W. Y.,_,_,_,KIA
1972-01-20 00:00:00,_,680573,RF-4C,F-4 Phantom,Y,UDN,432TRW,_,"",_,_,/..,_,0,0,0,0,_,_,_,LS,LS,19.3,103.7,Gunfire,Automatic Weapons,_,u,u,_,_,AA Helo,Recovered
1972-01-20 00:00:00,_,670247,F-4E,F-4 Phantom,Y,_,366TFW,421TFS,"",_,Road,/..,_,0,0,0,0,At target,Fuselage,Y,LS,LS,16.55,106.516666666667,23mm AAA (poss.),AAA,_,Capt,Davis O. J. Jr,Ejection,_,Army Helo,Recovered
1972-02-10 00:00:00,1103Ds,660371,F-4E,F-4 Phantom,Y,_,388TFW,34TFS,"",_,_,8500/1,_,0,0,0,0,_,_,_,LS,LS,14.9,107.183333333333,Gunfire,Automatic Weapons,_,Capt,Murphy J. S.,Ejection,_,_,Recovered
1972-02-16 00:00:00,0737D,667601,F-4D,F-4 Phantom,Y,UBN,8TFW,25TFS,"",_,_,/..,_,0,0,0,0,_,_,_,NVn,Sea,17,107.333333333333,SAM (poss.),SAM,_,Capt,Schwertfeger W. R.,_,_,_,POW (returned)
1972-02-17 00:00:00,0630D,638333,F-105G,F-105 Thunderchief,Y,KRT,388TFW,17WWS,"",_,_,5000/5,_,0,0,0,0,At target,_,_,NVn,Sea,17.2166666666667,107,SAM (poss.),SAM,_,Capt,Cutter J. D.,_,_,_,POW (returned)
1972-03-02 00:00:00,0925D,6714658,OV-10A,OV-10 Bronco,Y,_,504TAS,20TASS,"",_,_,/..,_,0,0,0,0,_,_,_,LS,LS,15.9333333333333,106.433333333333,AAA,AAA,_,Capt,Long M. H.,_,_,_,Recovered
1972-03-06 00:00:00,2258D,697552,F-4E,F-4 Phantom,Y,DNG,366TFW,4TFS,"",_,_,/..,Dive,0,0,0,0,At target,_,_,LS,LS,16.05,106.616666666667,AAA,AAA,_,1Lt,Howell C. A.,Ejection,_,_,KIA
1972-03-18 00:00:00,0310D,68003823,OV-10A,OV-10 Bronco,Y,NKP,56SOW,23TASS,"",_,River fords,/2,_,1,0,8000,120,_,Right fuselage,Y,LS,LS,15.0666666666667,105.95,AAA,AAA,_,1Lt,Breskman D. G.,Ejection,_,USAF Helo,Recovered
1972-03-18 00:00:00,0430D,52142063,A-1J,A-1 Skyraider,Y,NKP,56SOW,1SOS,"",_,SAR for Nail 31,/4,_,0,0,2500,170,At target,Right wing,_,LS,LS,16.3166666666667,106,AAA,AAA,_,Capt,Faas M. J.,Ejection,Minor injuries,AA Helo,Recovered
1972-03-23 00:00:00,0001D,658792,F-4D,F-4 Phantom,Y,UBN,8TFW,25TFS,"",_,Truck park,/..,_,0,0,0,0,At target,_,_,LS,LS,16.1666666666667,106.783333333333,Gunfire,Automatic Weapons,_,Maj,Whitt J. E.,Crash,_,_,KIA
1972-03-28 00:00:00,1959N,550844,AC-130A,C-130 Hercules,N,UBN,8TFW,16SOS,"",_,Trucks,/15,Orbit,0,0,8500,190,_,Center fuselage,Y,LS,LS,16.65,106.1,SAM,SAM,_,Maj,Ramsower I. B.,_,_,_,MIA
1972-03-30 00:00:00,1455N,696571,C-130E,C-130 Hercules,N,UBN,8TFW,16SOS,"",_,Truck,/..,_,0,0,7500,195,At target,Right wing,Y,LS,LS,15.6,106.666666666667,57mm AAA,AAA,_,Capt,Fulk W. O.,Ejection,Minor injuries,_,Recovered
1972-04-02 00:00:00,0722D,6810842,O-2A,O-2 Skymaster,N,DNG,_,20TASS,"",_,_,/..,Orbit,0,0,0,0,_,Engine,_,SVn,Sea,,,Gunfire,Automatic Weapons,_,1Lt,Abbot R. L.,Ejection,_,USN,Recovered
1972-04-02 00:00:00,1002D,54466,EB-66C,B-66 Destroyer,Y,KRT,388TFW,42TEWS,"",_,_,9000/..,Orbit,0,70,24000,420,On station,_,Y,SVn,SVn,16.75,106.683333333333,SAM,SAM,_,Maj,Bolte W. L.,_,_,_,MIA
1972-04-03 00:00:00,0800D,68003789,OV-10A,OV-10 Bronco,Y,NKP,56SOW,23TASS,"",_,_,1700/7,_,0,0,5000,120,At target,_,_,SVn,SVn,16.8166666666667,107.066666666667,SAM,SAM,_,1Lt,Henderson W. J.,Ejection,_,_,POW (returned)
1972-04-07 00:00:00,0323D,683820,OV-10A,OV-10 Bronco,Y,DNG,_,20TASS,"",_,_,/..,_,0,0,0,0,On station,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,1Lt,Walker B. C.,_,_,_,MIA
1972-04-09 00:00:00,0652D,667764,F-4D,F-4 Phantom,Y,UBN,8TFW,25TFS,"",_,_,/..,_,0,0,0,0,At target,_,_,LS,LS,16.6666666666667,106.25,Gunfire,Automatic Weapons,_,Capt,Banks W. M. Jr,Ejection,Injured,_,Recovered
1972-04-15 00:00:00,0156D,660324,F-4E,F-4 Phantom,Y,DBG,366TFW,421TFS,"",_,Fourty trucks,/15,_,0,0,8000,425,At target,Fwd fuselage,_,NVn,NVn,17.4333333333333,106.566666666667,SAM,SAM,_,1Lt,Trimble L. A.,_,_,_,KIA
1972-04-15 00:00:00,D,638342,F-105G,F-105 Thunderchief,Y,KRT,388TFW,_,"",_,SAM support site,/..,_,0,0,0,0,At target,_,_,NVn,NVn,20.8666666666667,106.666666666667,SAM,SAM,_,Capt,Mateja A. P.,_,_,_,MIA
1972-04-18 00:00:00,0428D,637775,C-130E,C-130 Hercules,N,TSN,374TAW,1Det,"",_,CDS drop,4000/4,Level,1,0,600,180,At target,Right wing,Y,SVn,SVn,11.3333333333333,106.5,Automatic weapons,AAA,_,Capt,Jensen D. B.,Crashlanded,Injured,Army,Recovered
1972-04-19 00:00:00,1710N,650602,F-4D,F-4 Phantom,Y,DNG,366TFW,421TFS,"",_,_,/..,_,0,0,0,0,At target,_,_,LS,SVn,15.4666666666667,107.533333333333,Gunfire,Automatic Weapons,_,Capt,Amos T. H.,_,_,_,MIA
1972-04-20 00:00:00,0415D,680598,RF-4C,F-4 Phantom,Y,UDN,432TRW,14TRS,"",_,Dong Hoi truck park,/..,Dive,0,0,6000,500,At target,Tail,Y,NVn,NVn,17.4333333333333,106.416666666667,SAM,SAM,_,Maj,Elias E. K.,Ejection,_,_,POW (returned)
1972-04-21 00:00:00,0230D,667494,F-4E,F-4 Phantom,Y,UBN,8TFW,334TFS,"",_,_,/..,Level,0,0,20500,495,Return,_,_,NVn,Sea,19.4333333333333,106,SAM,SAM,_,Capt,Brown D. P.,Ejection,Minor injuries,USN Helo,Recovered
1972-04-23 00:00:00,0630D,697564,F-4E,F-4 Phantom,Y,DNG,366TFW,390TFS,"",_,Trung Nghia storage,/..,_,0,0,0,0,At target,_,_,NVn,Sea,17.4333333333333,106.566666666667,SAM,SAM,_,Maj,Hall C.,Ejection,Uninjured,USN Helo,Recovered
1972-04-25 00:00:00,2010N,640508,C-130E,C-130 Hercules,N,TSN,374TAW,1Det,"",_,CDS drop,/..,Level,1,0,500,170,At target,_,_,SVn,SVn,11.6333333333333,106.6,Gunfire,Automatic Weapons,_,Maj,Amesbury H. A. Jr,Crash,_,_,KIA
1972-05-01 00:00:00,1050Ds,52134551,A-1H,A-1 Skyraider,Y,NKP,56SOW,1SOS,"",_,SAR for Bilk 34,/15,Orbit,0,0,3500,150,At target,Aft engine,Y,SVn,Sea,16.7666666666667,107.466666666667,SA-7,SAM,N,1Lt,Seitz W. J.,Ejection,Uninjured,Army Helo,Recovered
1972-05-01 00:00:00,1113Ds,696348,A-37,A-37 Dragonfly,Y,BHA,377ABW,8SOS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,10.9666666666667,106.816666666667,Gunfire,Automatic Weapons,_,Maj,Marano F. A.,_,Injured,_,Recovered
1972-05-02 00:00:00,0220D,52135141,A-1E,A-1 Skyraider,Y,NKP,56SOW,1SOS,"",_,SAR for Sandy 08,/15,_,0,40,5500,140,At target,Forward engine,_,SVn,SVn,16.6666666666667,107.216666666667,SA-7,SAM,_,Maj,Harding J. C.,Ejection,Minor injuries,Army Helo,Recovered
1972-05-02 00:00:00,0220D,52133865,A-1G,A-1 Skyraider,Y,NKP,56SOW,1SOS,"",_,SAR for Sandy 08,/15,_,0,40,6500,140,At target,Forward engine,_,SVn,SVn,16.6666666666667,107.216666666667,SA-7,SAM,_,Capt,Screws D. R.,Ejection,Major injuries,Army Helo,Recovered
1972-05-02 00:00:00,0900D,53007826,AC-119K,C-119 Flying Boxcar,N,BHA,56SOW,18SOS,"",_,Support ground troopps,4700/..,Orbit,0,0,4700,140,At target,_,_,SVn,SVn,11.6166666666667,106.516666666667,37mm,AAA,_,Capt,Courtney T. F.,Crash,_,_,KIA
1972-05-03 00:00:00,1551N,621797,C-130E,C-130 Hercules,N,TSN,374TAW,1Det,"",_,An Loc,4500/..,Pull up,0,0,500,0,At target,_,_,SVn,SVn,11.5,106.666666666667,Automatic weapons/small arms,Small Arms Fire,_,Capt,Unger D. L.,Crash,_,_,KIA
1972-05-03 00:00:00,0034D,697221,F-4E,F-4 Phantom,Y,UBN,8TFW,336TFS,"",_,_,/..,_,0,0,0,0,_,_,_,NVn,NVn,17.0666666666667,106.666666666667,Gunfire,Automatic Weapons,_,Capt,Ayres T. R.,Ejection,_,_,POW (returned)
1972-05-05 00:00:00,0410D,697230,F-4E,F-4 Phantom,Y,UBN,8TFW,334TFS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,16.6166666666667,107.166666666667,AAA,AAA,_,Capt,Comstock R. W.,Ejection,Minor injuries,_,Recovered
1972-05-10 00:00:00,0314D,670386,F-4E,F-4 Phantom,Y,UDN,432TRW,_,"",_,MiGs,/..,_,0,0,0,0,On station,Left wing,_,NVn,NVn,21.7,105.183333333333,MiG,MiG,_,Capt,Harris J. L.,_,_,_,KIA
1972-05-10 00:00:00,0250D,650784,F-4D,F-4 Phantom,Y,UDN,432TRW,555TFS,"",_,MiGs,/..,_,0,0,18000,0,On station,Tail,Y,NVn,NVn,21.5,105.416666666667,MiG,MiG,N,Maj,Lodge R. A.,_,_,_,KIA
1972-05-11 00:00:00,0003D,696345,A-37,A-37 Dragonfly,Y,BHA,_,8SOS,"",Napalm,An Loc,/..,Dive,0,0,0,0,At target,_,_,SVn,SVn,11.6833333333333,106.583333333333,Heavy gunfire,Automatic Weapons,_,1Lt,Blassie M. J.,Crash,_,_,KIA
1972-05-11 00:00:00,0145D,6811000,O-2A,O-2 Skymaster,N,TSN,377ABW,21TASS,"",_,An Loc city,/..,_,0,0,0,0,At target,_,_,SVn,SVn,11.65,106.616666666667,Gunfire,Automatic Weapons,_,Capt,Allmond B. K.,Crash,_,_,KIA
1972-05-11 00:00:00,0520D,6811004,O-2A,O-2 Skymaster,N,TSN,377ABW,21TASS,"",_,An Loc city,/..,_,0,0,0,0,_,_,_,SVn,SVn,11.65,106.616666666667,Gunfire,Automatic Weapons,_,1Lt,Haselton J. H.,_,_,_,KIA
1972-05-11 00:00:00,0758D,624424,F-105G,F-105 Thunderchief,Y,KRT,388TFW,17WWS,"",Mix ld,FanSong radar,/5,Level,0,0,13000,450,At target,_,_,NVn,NVn,20.4666666666667,105.133333333333,AA-missile (from MiG-21),MiG,_,Maj,Talley W. H.,Ejection,_,_,POW (returned)
1972-05-11 00:00:00,0807D,660230,F-4D,F-4 Phantom,Y,UDN,432TRW,_,"",_,MiGs,/..,_,0,0,0,0,On station,Right wing,Y,NVn,NVn,21.5333333333333,105.7,AA-missile (from MiG-21),MiG,_,LtCol,Kittinger J. W.,Ejection,_,_,POW (returned)
1972-05-17 00:00:00,0630D,637798,C-130E,C-130 Hercules,N,TSN,374TAW,1Det,"",_,Kontum airfield,/..,Climb,0,0,0,0,Enroute,Engine,_,SVn,SVn,14.35,108.016666666667,Gunfire (prob. mortar),Automatic Weapons,_,Capt,Hagman R. H.,Crash,_,_,KIA
1972-05-18 00:00:00,D,667612,F-4D,F-4 Phantom,Y,DNG,366TFW,421TFS,"",AIM-7E,Kep airfield,16000/..,_,0,0,6000,0,_,_,_,NVn,NVn,21.3833333333333,106.283333333333,MiG,MiG,_,1Lt,Ratzel W. D.,_,_,_,MIA
1972-05-19 00:00:00,D,6714622,OV-10A,OV-10 Bronco,Y,DNG,366TFW,20TASS,"",_,Direct Naval gunfire,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,Capt,Mott D. P.,Ejection,_,_,POW (returned)
1972-05-20 00:00:00,0500D,650600,F-4D,F-4 Phantom,Y,UDN,432TRW,555TFS,"",_,_,/..,Orbit,0,0,0,0,On station,_,_,NVn,NVn,21.1666666666667,105.083333333333,AA-missile (from MiG-21),MiG,_,1Lt,Markle J. D.,Ejection,Minor injuries,USAF Helo,Recovered
1972-05-21 00:00:00,1130Ds,677358,F-4E,F-4 Phantom,Y,DNG,366TFW,4TFS,"",_,_,/..,_,0,0,0,0,_,Aft fuselage,_,SVn,Sea,16.4333333333333,108.016666666667,23mm AAA,AAA,_,LtCol,Ross R. E.,Ejection,_,USN Ship,Recovered
1972-05-24 00:00:00,0520D,68011056,O-2A,O-2 Skymaster,N,DNG,366TFW,20TASS,"",_,Ranger boder camp,/..,_,0,0,0,0,At target,_,_,SVn,SVn,14.15,107.883333333333,Gunfire,Automatic Weapons,_,1Lt,Voights R. S.,Crash,_,_,KIA
1972-05-25 00:00:00,0750D,6714678,OV-10A,OV-10 Bronco,Y,DNG,56SOW,20TASS,"",_,Troops in contact,/15,Turn,0,0,5000,150,At target,_,_,SVn,SVn,16.5833333333333,107.5,SA-7,SAM,_,1Lt,Twaddell J. W.,Ejection,Minor injuries,VNAF Helo,Recovered
1972-05-26 00:00:00,0435D,667621,F-4D,F-4 Phantom,Y,DNG,366TFW,_,"",_,Khe Sanh,/..,_,0,0,0,0,At target,_,_,SVn,SVn,16.5833333333333,106.7,AAA,AAA,_,Capt,Arnold A. N.,Ejection,Minor injuries,USAF Helo,Recovered
1972-06-05 00:00:00,0157D,6810981,O-2A,O-2 Skymaster,N,TSN,377ABW,21TASS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,11.6666666666667,107.666666666667,Gunfire,Automatic Weapons,_,1Lt,Dunn C. P.,Crashlanded,Major injuries,USAF Helo,Recovered
1972-06-06 00:00:00,D,660232,F-4D,F-4 Phantom,Y,UDN,432TRW,13TRS,"",_,Support for LB Golf II,/..,_,0,0,15000,0,On station,Fuselage,Y,NVn,NVn,21.8333333333333,104.883333333333,SAM,SAM,_,Maj,Fowler J. A.,_,_,_,MIA
1972-06-08 00:00:00,D,670303,F-4E,F-4 Phantom,Y,KRT,388TFW,34TFS,"",_,_,/..,_,0,0,0,0,_,_,_,NVn,Sea,17.0166666666667,107.116666666667,Gunfire,Automatic Weapons,_,Capt,Murphy J. S.,Ejection,_,_,POW (returned)
1972-06-17 00:00:00,0730D,52133857,A-1E,A-1 Skyraider,Y,NKP,56SOW,_,"",Rockets,Support DOZ mission,/..,Dive,0,0,0,0,At target,Right wing,_,LS,LS,15.6,105.833333333333,Gunfire (prob. own rocket),Automatic Weapons,_,Maj,Encinas E. M.,Crash,_,_,KIA
1972-06-18 00:00:00,1343N,550043,AC-130A,C-130 Hercules,N,UBN,8TFW,_,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,16.2666666666667,107.233333333333,SA-7,SAM,_,Capt,Gilbert P. F.,_,_,_,KIA
1972-06-20 00:00:00,0724D,52142043,A-1J,A-1 Skyraider,Y,NKP,56SOW,1SOS,"",_,SAR for Nickel 102,8000/..,Climb,1,0,6000,140,Return,Fuel cell,Y,SVn,SVn,16.3666666666667,107.2,23mm AAA,AAA,_,Capt,Highfill L. G.,Ejection,_,USAF Helo,Recovered
1972-06-21 00:00:00,D,690282,F-4E,F-4 Phantom,Y,UBN,8TFW,334TFS,"",_,Chaff drop,/..,_,0,0,0,0,_,_,_,NVn,NVn,21.3833333333333,105.1,AA-missile (from MiG-21),MiG,_,Capt,Rose G. A.,Ejection,_,_,POW (returned)
1972-06-24 00:00:00,0850D,660315,F-4E,F-4 Phantom,Y,TKL,366TFW,421TFS,"",_,MiGs,/..,Jink,0,0,20500,0,Return,_,_,NVn,NVn,21.5333333333333,105.016666666667,AA-missile (from MiG-21),MiG,_,Capt,Grant D. B.,Ejection,_,_,POW (returned)
1972-06-24 00:00:00,0905D,667636,F-4D,F-4 Phantom,Y,UBN,8TFW,25TFS,"",_,Thai Nguyen iron works,/..,_,0,0,0,0,Return,_,Y,NVn,NVn,21.5666666666667,105.866666666667,AA-missile,MiG,_,1Lt,McCarty J. L.,_,_,_,KIA
1972-06-25 00:00:00,1158N,6811015,O-2A,O-2 Skymaster,N,DNG,6498AB,20TASS,"",_,Hue,/..,_,0,0,0,0,_,_,_,SVn,SVn,16.3666666666667,107.433333333333,Automatic weapons (poss.),AAA,_,Capt,Hovston C. M.,Ejection,Minor injuries,Army Helo,Recovered
1972-06-26 00:00:00,0537D,6810982,O-2A,O-2 Skymaster,N,TSN,377ABW,21TASS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,14.15,109.033333333333,Automatic weapons (poss.),AAA,_,Capt,Yoakum D. L.,Crash,_,_,KIA
1972-06-27 00:00:00,0151D,670243,F-4E,F-4 Phantom,Y,UDN,432TRW,308TFS,"",_,Bac Mai airfield,/..,_,0,0,0,0,On station,_,_,NVn,NVn,21.15,105.05,AA-missile (from MiG-21),MiG,_,Capt,Cerak J. P.,Ejection,_,_,POW (returned)
1972-06-27 00:00:00,0156D,680314,F-4E,F-4 Phantom,Y,UDN,432TRW,308TFS,"",_,Hanoi vehicle facility,/..,_,0,0,17700,520,At target,Aft fuselage,Y,NVn,NVn,21.0333333333333,105.883333333333,SAM,SAM,_,LtCol,Sullivan F. J.,_,_,_,KIA
1972-06-27 00:00:00,0110D,6811026,O-2A,O-2 Skymaster,N,TSN,377ABW,21TASS,"",_,_,/..,_,0,0,0,0,_,_,_,CMB,CMB,11.05,105.9,Gunfire,Automatic Weapons,_,Capt,Baker D. E.,_,_,_,POW (returned)
1972-06-29 00:00:00,1045Ds,683804,OV-10A,OV-10 Bronco,Y,DNG,6498AB,20TASS,"",_,_,/..,_,0,0,6500,140,_,Left engine,Y,SVn,Sea,16.6666666666667,107.55,SA-7,SAM,_,Capt,Bennett S. L.,Crash,_,_,KIA
1972-06-30 00:00:00,D,6714700,OV-10A,OV-10 Bronco,Y,DNG,6498AB,20TASS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,16.6333333333333,107.283333333333,Gunfire,Automatic Weapons,_,1Lt,Steincamp E. E.,_,_,Army Helo,Recovered
1972-07-01 00:00:00,0238D,6811040,O-2A,O-2 Skymaster,N,TSN,377ABW,21TASS,"",_,_,/..,_,0,0,0,0,_,_,_,CMB,CMB,10.9666666666667,106.15,37mm or 57mm AAA,AAA,_,1Lt,Vincent R. W.,Ejection,Minor injuries,Army Helo,Recovered
1972-07-01 00:00:00,0925D,670277,F-4E,F-4 Phantom,Y,KRT,388TFW,34TFS,"",_,Kep airfield,/15,Jink,0,0,19000,520,On station,Fuel cell,Y,NVn,NVn,21.2666666666667,106.333333333333,SAM,SAM,_,Maj,Robinson P. K. Jr,Ejection,_,_,POW (returned)
1972-07-03 00:00:00,1040Ds,690289,F-4E,F-4 Phantom,Y,UDN,432TRW,58TFS,"",_,Buried POL tanks,/..,_,0,0,0,0,At target,_,_,NVn,NVn,18.1166666666667,105.733333333333,Small arms,Small Arms Fire,_,Capt,Cuthbert S. H.,Ejection,_,_,MIA
1972-07-05 00:00:00,0339D,670296,F-4E,F-4 Phantom,Y,KRT,388TFW,34TFS,"",_,Hanoi,/..,_,0,0,18000,400,Enroute,Tail,Y,NVn,NVn,21.4,106.4,AA-missile (from MiG-21),MiG,_,Capt,Spencer W. A.,Ejection,_,_,POW (returned)
1972-07-05 00:00:00,0330D,670339,F-4E,F-4 Phantom,Y,KRT,388TFW,34TFS,"",_,Hanoi,/..,_,0,0,18000,400,Enroute,Tail,Y,NVn,NVn,21.4833333333333,106.6,AA-missile (from MiG-21),MiG,_,Maj,Elander W. J.,Ejection,_,_,POW (returned)
1972-07-05 00:00:00,0331D,657680,F-4D,F-4 Phantom,Y,UBN,8TFW,433TFS,"",_,Bridge,/..,Dive,0,0,21000,0,At target,Right wing,N,NVn,Sea,17.4333333333333,107.533333333333,SAM,SAM,N,Capt,Vanwagenen M. D.,Ejection,Minor injuries,USAF Helo,Recovered
1972-07-06 00:00:00,0207D,650800,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",_,_,/..,Landing,0,0,0,0,Return,Cockpit,_,THL,THL,15.3,104.916666666667,Small arms,Small Arms Fire,N,u,u,Crash,_,_,KIA
1972-07-08 00:00:00,0340D,697563,F-4E,F-4 Phantom,Y,TKL,366TFW,4TFS,"",_,Hanoi vehicle repair area,/..,_,0,0,0,0,Return,Left engine,_,NVn,THL,17.4833333333333,102.716666666667,AA-missile (from MiG-21),MiG,_,LtCol,Ross R. E.,Ejection,Minor injuries,_,Recovered
1972-07-17 00:00:00,1250N,668772,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",Mk.82,_,/..,Dive,0,0,0,0,At target,_,Y,SVn,SVn,16.3333333333333,107.166666666667,Own bomb (combat associated),Other,_,1Lt,Tushek G. M.,Ejection,Uninjured,_,Recovered
1972-07-19 00:00:00,0620D,660253,F-4D,F-4 Phantom,Y,TKL,49TFW,7TFS,"",Mk.82,Bunkers in village,/15,Dive,2,45,7000,425,At target,Tail,Y,SVn,Sea,16.8333333333333,107.383333333333,37mm AAA,AAA,N,Capt,Wier H. D. Jr,Ejection,Uninjured,USN Ship,Recovered
1972-07-20 00:00:00,0331D,660265,F-4D,F-4 Phantom,Y,KRT,3TFW,36TFS,"",Mk.82,Kep POL storage,/..,_,0,0,5000,550,Return,_,Y,NVn,Sea,20.9,107.116666666667,AAA,AAA,_,Capt,Burns J. L.,Ejection,Minor injuries,USN Helo,Recovered
1972-07-23 00:00:00,1106Ds,696359,A-37,A-37 Dragonfly,Y,BHA,_,8SOS,"",Napalm,_,/..,Dive,0,0,0,0,At target,_,_,SVn,SVn,11.6166666666667,106.616666666667,Gunfire,Automatic Weapons,_,1Lt,Gravrock S. H.,Crash,_,_,KIA
1972-07-24 00:00:00,0530D,660369,F-4E,F-4 Phantom,Y,TKL,366TFW,421TFS,"",_,_,/..,_,0,0,0,0,At target,_,_,NVn,Sea,20.6833333333333,107.05,AA-missile (from MiG-21),MiG,_,u,u,Ejection,_,USN Helo,Recovered
1972-07-29 00:00:00,0625D,624443,F-105G,F-105 Thunderchief,Y,KRT,388TFW,17WWS,"",_,MiGs,/..,Split S,0,0,0,0,Return,Right wing,_,NVn,Sea,16.0833333333333,108.333333333333,Own missile (combat associated),Other,_,Maj,Coady T. J.,Ejection,_,USMC Helo,Recovered
1972-07-29 00:00:00,0613D,660367,F-4E,F-4 Phantom,Y,TKL,366TFW,4TFS,"",Mix ld,MiGs,/6,Turn,0,0,10000,500,On station,_,Y,NVn,NVn,21.6,106.566666666667,AA-missile (from MiG-21),MiG,_,Capt,Kula J. D.,Ejection,_,_,POW (returned)
1972-07-30 00:00:00,0317D,667770,F-4D,F-4 Phantom,Y,UDN,405TFW,523TFS,"",Mix ld,_,/10,_,0,0,0,0,_,Fuel,N,NVn,Sea,19.1166666666667,106.7,(Combat associated),Other,_,Capt,Crane D. A.,Ejection,Uninjured,USN Helo,Recovered
1972-07-30 00:00:00,0640D,667597,F-4D,F-4 Phantom,Y,UDN,405TFW,523TFS,"",_,_,/..,_,0,0,0,0,_,_,_,NVn,Sea,19.6666666666667,106.366666666667,MiG,MiG,_,Capt,Brooks G. B. Jr,Ejection,_,USN,Recovered
1972-07-30 00:00:00,0229D,667576,F-4D,F-4 Phantom,Y,UBN,8TFW,435TFS,"",Mk.84,Hanoi RR and highway bridge,/..,Break,0,0,0,0,At target,_,_,NVn,NVn,21.05,105.916666666667,SAM,SAM,_,LtCol,Breckner W. J.,Ejection,_,_,POW (returned)
1972-08-09 00:00:00,0515D,650599,F-4D,F-4 Phantom,Y,DNG,49TFW,7TFS,"",Mk.82,Troop concentration,12000/6,Dive,4,45,5000,500,At target,Aft fuselage,Y,SVn,Sea,16.3166666666667,108.15,Automatic weapons/small arms (prob.),Small Arms Fire,N,Capt,Beavers J. L.,Ejection,Injured,USAF Helo,Recovered
1972-08-10 00:00:00,1939N,660281,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",Mk.82,Vinh airfield,/..,Climb,0,0,0,0,Enroute,_,_,THL,THL,15.2833333333333,104.933333333333,(Poss. combat associated),Other,_,Capt,Mathews P. T.,Crash,_,_,KIA
1972-08-12 00:00:00,0356D,621853,C-130E,C-130 Hercules,N,STR,374TAW,1Det,"",_,_,/..,Climb,0,0,500,130,Enroute,Engine,_,SVn,SVn,9.58333333333333,105.95,Small arms,Small Arms Fire,_,Maj,Vance J. D.,Crash,_,_,KIA
1972-08-13 00:00:00,0045D,680604,RF-4C,F-4 Phantom,Y,UDN,432TRW,14TRS,"",_,RP-1 reconnaissance,/..,_,0,0,0,0,_,_,_,SVn,SVn,16.95,107.016666666667,85mm AAA,AAA,_,Capt,Gauntt W. A.,Ejection,_,_,POW (returned)
